chr	snpid	pos	gpos	p1	ihh1	p2	ihh2	xpehh	normxpehh	crit
25	scaffold25_1055448	1055448	1.05545e+06	0.375	7517.45	0.375	11683.2	-0.440922	-1.58512	0
25	scaffold25_1055449	1055449	1.05545e+06	0.225	13369.3	0.075	22058.1	-0.500723	-1.72503	0
25	scaffold25_1221551	1221551	1.22155e+06	0.175	17092.4	0.025	25753.2	-0.409925	-1.5126	0
25	scaffold25_1221577	1221577	1.22158e+06	0.275	12062.7	0.2	19965	-0.503861	-1.73237	0
25	scaffold25_1221820	1221820	1.22182e+06	0.2	15983	0.175	20054.6	-0.226928	-1.08446	0
25	scaffold25_1221827	1221827	1.22183e+06	0	18025.8	0.1	24050	-0.288332	-1.22812	0
25	scaffold25_1221834	1221834	1.22183e+06	0.325	16064.3	0.05	27998.1	-0.55554	-1.85328	0
25	scaffold25_1278904	1278904	1.2789e+06	0.25	20054	0.225	27165.1	-0.303508	-1.26363	0
25	scaffold25_1278907	1278907	1.27891e+06	0.275	21729.2	0.2	28797.3	-0.281625	-1.21243	0
25	scaffold25_1278909	1278909	1.27891e+06	0.1	23276.8	0.1	29157.8	-0.225267	-1.08057	0
25	scaffold25_1278912	1278912	1.27891e+06	0.275	21806.2	0.15	28429.5	-0.265232	-1.17408	0
25	scaffold25_1278928	1278928	1.27893e+06	0.25	22013.7	0.15	28237.5	-0.248986	-1.13607	0
25	scaffold25_1278931	1278931	1.27893e+06	0.25	22013.7	0.15	28237.5	-0.248986	-1.13607	0
25	scaffold25_1278955	1278955	1.27896e+06	0.25	28040.4	0.15	32226.3	-0.139139	-0.87907	0
25	scaffold25_1278982	1278982	1.27898e+06	0.25	28040.4	0.15	32226.3	-0.139139	-0.87907	0
25	scaffold25_1298896	1298896	1.2989e+06	0.075	39373.5	0.025	38168.4	0.0310862	-0.480813	0
25	scaffold25_1298958	1298958	1.29896e+06	0.025	43074.6	0.175	32243.7	0.289612	0.12403	0
25	scaffold25_1299189	1299189	1.29919e+06	0.1	41107.2	0.025	31762.9	0.257884	0.0497998	0
25	scaffold25_1299204	1299204	1.2992e+06	0.05	44154.1	0.05	33527.4	0.275323	0.0905999	0
25	scaffold25_1299215	1299215	1.29922e+06	0.025	47338.6	0.175	33964.7	0.332004	0.22321	0
25	scaffold25_1377749	1377749	1.37775e+06	0.25	40397.6	0.375	28013.8	0.366071	0.302913	0
25	scaffold25_1377950	1377950	1.37795e+06	0.25	40397.6	0.375	28013.8	0.366071	0.302913	0
25	scaffold25_1377972	1377972	1.37797e+06	0.025	48051.8	0.325	28218.4	0.532305	0.691832	0
25	scaffold25_1378002	1378002	1.378e+06	0.25	42984.3	0.375	24289.3	0.570799	0.781892	0
25	scaffold25_1378005	1378005	1.378e+06	0.2	44868.2	0.05	30023.3	0.401757	0.386403	0
25	scaffold25_1378023	1378023	1.37802e+06	0.025	61275	0.225	31953.1	0.651103	0.96977	0
25	scaffold25_1470992	1470992	1.47099e+06	0.025	61276	0.2	35722.3	0.539614	0.708932	0
25	scaffold25_1540003	1540003	1.54e+06	0.025	59525	0.1	34412.3	0.547983	0.728512	0
25	scaffold25_1540017	1540017	1.54002e+06	0.825	44983.1	0.45	21210.5	0.751788	1.20533	0
25	scaffold25_1540055	1540055	1.54006e+06	0.05	44524.4	0.175	17857.2	0.913634	1.58398	0
25	scaffold25_1540079	1540079	1.54008e+06	0.05	44524.4	0.175	17857.2	0.913634	1.58398	0
25	scaffold25_1540266	1540266	1.54027e+06	0.55	29304.1	0.275	17090	0.539233	0.70804	0
25	scaffold25_1540290	1540290	1.54029e+06	0.025	34447.7	0.1	24873.6	0.325635	0.208309	0
25	scaffold25_1540308	1540308	1.54031e+06	0.05	35234.2	0.175	27103.6	0.262352	0.0602531	0
25	scaffold25_1540312	1540312	1.54031e+06	0.05	35234.2	0.175	27103.6	0.262352	0.0602531	0
25	scaffold25_1540319	1540319	1.54032e+06	0.225	35953	0.05	35594.7	0.0100154	-0.53011	0
25	scaffold25_1689435	1689435	1.68944e+06	0.075	37439	0.05	35367.1	0.0569297	-0.42035	0
25	scaffold25_1689443	1689443	1.68944e+06	0.15	31810.4	0.025	36163.9	-0.128266	-0.853632	0
25	scaffold25_1689444	1689444	1.68944e+06	0.15	31810.4	0.025	36163.9	-0.128266	-0.853632	0
25	scaffold25_1703665	1703665	1.70366e+06	0.425	19185.7	0.125	29034.7	-0.414325	-1.52289	0
25	scaffold25_1703952	1703952	1.70395e+06	0.15	14391	0.1	22827.4	-0.461358	-1.63293	0
25	scaffold25_1703953	1703953	1.70395e+06	0.025	13720.9	0.1	21063.9	-0.428638	-1.55638	0
25	scaffold25_1703975	1703975	1.70398e+06	0.05	12381.5	0.125	14973.1	-0.19005	-0.998181	0
25	scaffold25_1703976	1703976	1.70398e+06	0.05	12381.5	0.125	14973.1	-0.19005	-0.998181	0
25	scaffold25_1703983	1703983	1.70398e+06	0.05	11314.6	0.175	10880.9	0.0390836	-0.462103	0
25	scaffold25_1703984	1703984	1.70398e+06	0.15	11373.8	0.075	10633.2	0.0673323	-0.396012	0
25	scaffold25_1703996	1703996	1.704e+06	0.475	10048.1	0.35	8136.59	0.211014	-0.0598566	0
25	scaffold25_1705265	1705265	1.70526e+06	0	9043.75	0.25	4838.9	0.625387	0.909605	0
25	scaffold25_1705554	1705554	1.70555e+06	0.475	6577.71	0.25	3091.5	0.75503	1.21292	0
25	scaffold25_1705574	1705574	1.70557e+06	0	7921.97	0.1	3826.62	0.727658	1.14888	0
25	scaffold25_1705579	1705579	1.70558e+06	0.475	7864.72	0.3	3450.02	0.824006	1.37429	0
25	scaffold25_1705584	1705584	1.70558e+06	0.075	8289.67	0.175	3264.77	0.93182	1.62653	0
25	scaffold25_1705593	1705593	1.70559e+06	0.025	8410.57	0.1	3974.29	0.749642	1.20031	0
25	scaffold25_1705613	1705613	1.70561e+06	0	8421.99	0.2	4048.19	0.732575	1.16038	0
25	scaffold25_1706050	1706050	1.70605e+06	0.025	8412.98	0.175	5035.09	0.513343	0.647468	0
25	scaffold25_1706059	1706059	1.70606e+06	0.25	5851.76	0.125	6235.93	-0.0635848	-0.702304	0
25	scaffold25_1706078	1706078	1.70608e+06	0.15	6370.62	0.025	6730.15	-0.0549007	-0.681987	0
25	scaffold25_1710012	1710012	1.71001e+06	0.425	7605.74	0.175	7411.78	0.0258334	-0.493103	0
25	scaffold25_1710021	1710021	1.71002e+06	0.1	7750.7	0.425	5907.95	0.271485	0.0816206	0
25	scaffold25_1710242	1710242	1.71024e+06	0.075	7739.37	0.2	5518.27	0.338256	0.237837	0
25	scaffold25_1710262	1710262	1.71026e+06	0.55	5576.5	0.225	5034.2	0.102308	-0.314184	0
25	scaffold25_1710264	1710264	1.71026e+06	0.1	8441.71	0.025	6084.84	0.327384	0.212401	0
25	scaffold25_1710271	1710271	1.71027e+06	0.05	11817.4	0.225	7106.96	0.508497	0.636131	0
25	scaffold25_1710275	1710275	1.71028e+06	0.55	11669.8	0.225	7013.28	0.509199	0.637773	0
25	scaffold25_1710283	1710283	1.71028e+06	0.05	13712.2	0.225	7686.91	0.578764	0.800527	0
25	scaffold25_1710290	1710290	1.71029e+06	0.025	13711.6	0.2	7672.79	0.58056	0.804728	0
25	scaffold25_1710299	1710299	1.7103e+06	0.025	13711.6	0.2	7672.79	0.58056	0.804728	0
25	scaffold25_1710307	1710307	1.71031e+06	0.475	14641.6	0.175	12241.7	0.17902	-0.134709	0
25	scaffold25_1710308	1710308	1.71031e+06	0.05	29246.8	0.225	16331.6	0.582673	0.809672	0
25	scaffold25_1829087	1829087	1.82909e+06	0.7	27034.9	0.25	18186	0.396474	0.374043	0
25	scaffold25_1829127	1829127	1.82913e+06	0.025	29308.6	0.4	14159.1	0.727522	1.14856	0
25	scaffold25_1829384	1829384	1.82938e+06	0.025	29308.6	0.4	14159.1	0.727522	1.14856	0
25	scaffold25_1829433	1829433	1.82943e+06	0.725	28406	0.3	19633.9	0.369341	0.310563	0
25	scaffold25_1889178	1889178	1.88918e+06	0.9	33733	0.2	21619.2	0.444897	0.487333	0
25	scaffold25_1889406	1889406	1.88941e+06	0.9	33733	0.2	19900.1	0.527751	0.681177	0
25	scaffold25_1889408	1889408	1.88941e+06	0.925	34354.3	0.2	19900.8	0.545967	0.723795	0
25	scaffold25_1889418	1889418	1.88942e+06	0.025	35723.5	0.125	20673.8	0.546941	0.726074	0
25	scaffold25_1918376	1918376	1.91838e+06	0.475	20100	0.35	14651.3	0.316193	0.186219	0
25	scaffold25_1918380	1918380	1.91838e+06	0	20136.2	0.15	10080.7	0.691901	1.06522	0
25	scaffold25_1918392	1918392	1.91839e+06	0.4	15836.5	0.05	9281.47	0.534298	0.696494	0
25	scaffold25_1918673	1918673	1.91867e+06	0.225	8162.71	0.45	4790.64	0.532911	0.693249	0
25	scaffold25_1918684	1918684	1.91868e+06	0.425	2347.93	0.325	2083.49	0.119486	-0.273994	0
25	scaffold25_1918687	1918687	1.91869e+06	0.425	2347.93	0.325	2083.49	0.119486	-0.273994	0
25	scaffold25_1918695	1918695	1.9187e+06	0.2	1698.56	0.425	1284.1	0.279723	0.100894	0
25	scaffold25_1918700	1918700	1.9187e+06	0.2	1702.01	0.2	1191.43	0.356657	0.280888	0
25	scaffold25_1918717	1918717	1.91872e+06	0.2	1702.01	0.2	1191.43	0.356657	0.280888	0
25	scaffold25_1918725	1918725	1.91872e+06	0.225	1595.02	0.425	1157.76	0.320402	0.196066	0
25	scaffold25_1918738	1918738	1.91874e+06	0.25	62.6135	0.45	42.8167	0.380053	0.335625	0
25	scaffold25_1918741	1918741	1.91874e+06	0.275	41.6679	0.05	44.9263	-0.0752908	-0.729692	0
25	scaffold25_1918747	1918747	1.91875e+06	0.45	27.1526	0.3	32.1692	-0.169539	-0.950193	0
25	scaffold25_1918753	1918753	1.91875e+06	0.2	25.1397	0.225	29.8827	-0.172829	-0.957891	0
26	scaffold26_96554	96554	96554	0.65	16638.2	0.4	16123.9	0.031398	-0.480084	0
26	scaffold26_96563	96563	96563	0.65	16638.2	0.4	16123.9	0.031398	-0.480084	0
26	scaffold26_96710	96710	96710	0.65	16638.2	0.375	17308.3	-0.039483	-0.645916	0
26	scaffold26_136116	136116	136116	0.325	22754.9	0.25	23010.2	-0.0111566	-0.579644	0
26	scaffold26_167293	167293	167293	0	28935.1	0.125	23257.5	0.218428	-0.0425109	0
26	scaffold26_167331	167331	167331	0.425	16823.3	0.375	14312.4	0.161636	-0.175381	0
26	scaffold26_172070	172070	172070	0.05	18813.5	0.075	15773.5	0.176244	-0.141204	0
26	scaffold26_172142	172142	172142	0.525	12421.5	0.325	11311.7	0.0935907	-0.334579	0
26	scaffold26_172264	172264	172264	0.375	11393.6	0.325	8564.35	0.285442	0.114274	0
26	scaffold26_172275	172275	172275	0.525	14098.2	0.35	11975.9	0.163152	-0.171834	0
26	scaffold26_172292	172292	172292	0.225	18076.3	0.125	16539.9	0.0888271	-0.345723	0
26	scaffold26_218750	218750	218750	0.25	20691.6	0.3	13738	0.40956	0.404659	0
26	scaffold26_218751	218751	218751	0.025	20047.1	0.125	10871	0.611988	0.878257	0
26	scaffold26_218769	218769	218769	0.375	13909.4	0.3	7187.09	0.660276	0.991231	0
26	scaffold26_218805	218805	218805	0.375	13044.3	0.475	5806.46	0.809384	1.34008	0
26	scaffold26_218813	218813	218813	0.35	13020.6	0.4	5969.95	0.779797	1.27086	0
26	scaffold26_218829	218829	218829	0.225	12899.8	0.15	5756.1	0.806949	1.33439	0
26	scaffold26_218961	218961	218961	0.075	13714.7	0.05	6811.59	0.699843	1.0838	0
26	scaffold26_218984	218984	218984	0.075	13714.7	0.05	6811.59	0.699843	1.0838	0
26	scaffold26_219024	219024	219024	0.325	15038.7	0.325	7087.7	0.752264	1.20644	0
26	scaffold26_219034	219034	219034	0.15	21803.4	0.2	10763.3	0.705929	1.09804	0
26	scaffold26_219043	219043	219043	0.2	23673.2	0.35	11790.1	0.697084	1.07735	0
26	scaffold26_219044	219044	219044	0.15	25578	0.2	16413	0.443659	0.484437	0
26	scaffold26_219053	219053	219053	0.025	31791.2	0.1	20649.4	0.431505	0.456001	0
26	scaffold26_267369	267369	267369	0.075	30786.4	0.15	19871.7	0.437776	0.470673	0
26	scaffold26_267657	267657	267657	0	31341.7	0.125	19881.6	0.455154	0.51133	0
26	scaffold26_271921	271921	271921	0.225	23639.4	0.25	13707.5	0.544968	0.721458	0
26	scaffold26_271926	271926	271926	0.025	23500.2	0.1	12706.4	0.614908	0.885089	0
26	scaffold26_271927	271927	271927	0.025	23500.2	0.1	12706.4	0.614908	0.885089	0
26	scaffold26_271929	271929	271929	0.025	23500.2	0.1	12706.4	0.614908	0.885089	0
26	scaffold26_271939	271939	271939	0.35	20706.8	0.5	9908.79	0.737038	1.17082	0
26	scaffold26_271940	271940	271940	0.075	20315.6	0.175	9694.73	0.739807	1.1773	0
26	scaffold26_271941	271941	271941	0.575	20828.5	0.325	11780.8	0.569851	0.779674	0
26	scaffold26_271944	271944	271944	0.575	20828.5	0.325	11780.8	0.569851	0.779674	0
26	scaffold26_271959	271959	271959	0.05	21480.2	0.075	14225.8	0.412073	0.410538	0
26	scaffold26_271978	271978	271978	0.575	20717.8	0.325	13384.4	0.436901	0.468626	0
26	scaffold26_272127	272127	272127	0.05	26949.2	0.075	19574.6	0.319723	0.194478	0
26	scaffold26_286016	286016	286016	0.175	22808.1	0.05	20149.1	0.123955	-0.263539	0
26	scaffold26_286054	286054	286054	0.75	19631.5	0.475	13886	0.346252	0.256544	0
26	scaffold26_286199	286199	286199	0.175	17636.1	0.075	13199.6	0.289758	0.124372	0
26	scaffold26_286266	286266	286266	0.75	19998	0.475	13764.6	0.373532	0.320368	0
26	scaffold26_292819	292819	292819	0.525	20380.1	0.375	15375.2	0.2818	0.105753	0
26	scaffold26_292824	292824	292824	0.525	20380.1	0.375	15375.2	0.2818	0.105753	0
26	scaffold26_292872	292872	292872	0.025	31428.4	0.1	23890.4	0.274233	0.0880497	0
26	scaffold26_292873	292873	292873	0.025	31428.4	0.1	23890.4	0.274233	0.0880497	0
26	scaffold26_327777	327777	327777	0.325	23281.8	0.325	19457.5	0.179436	-0.133736	0
26	scaffold26_327809	327809	327809	0.275	21002.4	0.1	21355.8	-0.0166856	-0.59258	0
26	scaffold26_327810	327810	327810	0.275	21002.4	0.1	21355.8	-0.0166856	-0.59258	0
26	scaffold26_328143	328143	328143	0.375	19227.4	0.375	18448.1	0.0413766	-0.456738	0
26	scaffold26_382931	382931	382931	0.4	17970.8	0.3	18215.5	-0.0135248	-0.585185	0
26	scaffold26_382997	382997	382997	0.4	17970.8	0.3	18215.5	-0.0135248	-0.585185	0
26	scaffold26_383014	383014	383014	0.4	17970.8	0.3	18215.5	-0.0135248	-0.585185	0
26	scaffold26_383120	383120	383120	0.175	14231.7	0.2	13655.3	0.0413399	-0.456824	0
26	scaffold26_383129	383129	383129	0.3	14715.3	0.325	14435.3	0.0192055	-0.508609	0
26	scaffold26_383140	383140	383140	0.4	20075.9	0.3	22175.8	-0.0994791	-0.786282	0
26	scaffold26_394757	394757	394757	0.175	28393.5	0.075	30952.5	-0.0862947	-0.755436	0
26	scaffold26_395040	395040	395040	0.175	28393.5	0.075	30952.5	-0.0862947	-0.755436	0
26	scaffold26_414587	414587	414587	0.05	32229.8	0.175	26926.8	0.179769	-0.132957	0
26	scaffold26_414598	414598	414598	0.05	29730.9	0.175	24496.5	0.193659	-0.10046	0
26	scaffold26_414599	414599	414599	0.25	21127.6	0.1	20537.8	0.0283155	-0.487296	0
26	scaffold26_414628	414628	414628	0.525	20823.1	0.275	18979.4	0.0927096	-0.33664	0
26	scaffold26_414852	414852	414852	0.025	34357.6	0.15	24420.5	0.341399	0.24519	0
26	scaffold26_414874	414874	414874	0.05	36063.4	0.175	34571.9	0.0422376	-0.454724	0
26	scaffold26_498852	498852	498852	0.475	29394.6	0.3	35532.2	-0.189628	-0.997193	0
26	scaffold26_499116	499116	499116	0.025	35618	0.1	40355.9	-0.124886	-0.845724	0
26	scaffold26_499132	499132	499132	0.075	35023.9	0.05	45476.8	-0.261171	-1.16457	0
26	scaffold26_552904	552904	552904	0.3	29639.3	0	48680.2	-0.49617	-1.71438	0
26	scaffold26_552912	552912	552912	0.4	24311.5	0.225	41234.8	-0.528334	-1.78963	0
26	scaffold26_552935	552935	552935	0.3	24598.1	0	42676.4	-0.550979	-1.84261	0
26	scaffold26_552951	552951	552951	0.7	22893.7	0.325	37198	-0.485394	-1.68916	0
26	scaffold26_552966	552966	552966	0.3	25928	0	48485.4	-0.625938	-2.01798	1
26	scaffold26_552968	552968	552968	0.3	25928	0	48485.4	-0.625938	-2.01798	1
26	scaffold26_553140	553140	553140	0.3	27474	0	48485.4	-0.568021	-1.88248	0
26	scaffold26_553215	553215	553215	0.3	27474	0	48485.4	-0.568021	-1.88248	0
26	scaffold26_567675	567675	567675	0.475	33247.6	0.175	42955.3	-0.256178	-1.15289	0
26	scaffold26_603264	603264	603264	0.125	50256.3	0.375	41222.6	0.19815	-0.0899531	0
26	scaffold26_640172	640172	640172	0.1	54219	0.25	41972.4	0.256018	0.0454342	0
26	scaffold26_640406	640406	640406	0.025	54389.4	0.075	48108.4	0.122713	-0.266444	0
26	scaffold26_654792	654792	654792	0.275	40337	0.125	44844.7	-0.105936	-0.801389	0
26	scaffold26_655076	655076	655076	0.05	45262.9	0.075	45656.7	-0.00866388	-0.573812	0
26	scaffold26_655104	655104	655104	0.425	36152.7	0.2	40298.3	-0.108559	-0.807525	0
26	scaffold26_655121	655121	655121	0.1	39149.2	0.025	49734.7	-0.239324	-1.11346	0
26	scaffold26_657632	657632	657632	0.275	40927	0.225	44300.1	-0.0791981	-0.738833	0
26	scaffold26_665438	665438	665438	0.025	59134.1	0.125	51404.1	0.14009	-0.225789	0
26	scaffold26_684705	684705	684705	0.1	55455.6	0	61508.7	-0.103596	-0.795914	0
26	scaffold26_684795	684795	684795	0.1	59282.2	0.1	56458.8	0.0487979	-0.439375	0
26	scaffold26_732447	732447	732447	0.35	55707.3	0.2	53956.4	0.031936	-0.478825	0
26	scaffold26_751751	751751	751751	0.075	56338.6	0.175	47212.9	0.176713	-0.140107	0
26	scaffold26_751761	751761	751761	0.35	54453.8	0.3	42936.2	0.237636	0.00242788	0
26	scaffold26_751816	751816	751816	0.075	62877	0.025	51658.3	0.19653	-0.0937432	0
26	scaffold26_857995	857995	857995	0.15	59148.3	0.15	43407.4	0.309418	0.170368	0
26	scaffold26_858045	858045	858045	0.325	57828	0.275	40530.2	0.355426	0.278008	0
26	scaffold26_858253	858253	858253	0	87259	0.175	49962.9	0.5576	0.751011	0
26	scaffold26_959303	959303	959303	0	87259	0.1	53573.3	0.48783	0.587779	0
26	scaffold26_1034407	1034407	1.03441e+06	0	84908.7	0.15	44796	0.639458	0.942525	0
26	scaffold26_1034417	1034417	1.03442e+06	0.5	51422.4	0.325	37236.6	0.322782	0.201634	0
26	scaffold26_1034442	1034442	1.03444e+06	0.4	49503.3	0.1	43988.8	0.118105	-0.277225	0
26	scaffold26_1061771	1061771	1.06177e+06	0.1	66649.9	0.3	38244.9	0.555444	0.745967	0
26	scaffold26_1061798	1061798	1.0618e+06	0.075	68840.8	0.3	38244.9	0.587786	0.821634	0
26	scaffold26_1062023	1062023	1.06202e+06	0.1	68039.2	0.35	36776.8	0.615216	0.885809	0
26	scaffold26_1062037	1062037	1.06204e+06	0.075	65113.4	0.3	35871.5	0.596188	0.841291	0
26	scaffold26_1062040	1062040	1.06204e+06	0.075	65113.4	0.3	35871.5	0.596188	0.841291	0
26	scaffold26_1062068	1062068	1.06207e+06	0.075	71210.3	0.3	37075.3	0.652685	0.973471	0
26	scaffold26_1062074	1062074	1.06207e+06	0.075	71210.3	0.3	37075.3	0.652685	0.973471	0
26	scaffold26_1106497	1106497	1.1065e+06	0	78163.5	0.1	44008.6	0.574417	0.790356	0
26	scaffold26_1106504	1106504	1.1065e+06	0.075	71153.6	0.125	41177.3	0.546953	0.726102	0
26	scaffold26_1106516	1106516	1.10652e+06	0.075	68913.8	0.125	39923.3	0.545896	0.723629	0
26	scaffold26_1106519	1106519	1.10652e+06	0.075	68913.8	0.125	39923.3	0.545896	0.723629	0
26	scaffold26_1164676	1164676	1.16468e+06	0.2	58031.1	0.35	32311.9	0.585542	0.816384	0
26	scaffold26_1164692	1164692	1.16469e+06	0.2	58031.1	0.35	32311.9	0.585542	0.816384	0
26	scaffold26_1164706	1164706	1.16471e+06	0.2	58031.1	0.35	32311.9	0.585542	0.816384	0
26	scaffold26_1164891	1164891	1.16489e+06	0.2	58031.1	0.35	32311.9	0.585542	0.816384	0
26	scaffold26_1176666	1176666	1.17667e+06	0.2	50809.9	0.3	30394	0.513847	0.648648	0
26	scaffold26_1176673	1176673	1.17667e+06	0.125	50947.7	0.125	32021.7	0.464387	0.532932	0
26	scaffold26_1176679	1176679	1.17668e+06	0	56697.6	0.125	32021.7	0.571319	0.783108	0
26	scaffold26_1176739	1176739	1.17674e+06	0.075	56328.3	0.025	37375.2	0.41019	0.406133	0
26	scaffold26_1176983	1176983	1.17698e+06	0	58912.2	0.1	38400.9	0.427968	0.447726	0
26	scaffold26_1228469	1228469	1.22847e+06	0.15	52650.4	0.1	37402.6	0.341934	0.246442	0
26	scaffold26_1228486	1228486	1.22849e+06	0.15	52822.7	0.1	36575.1	0.367574	0.306429	0
26	scaffold26_1228487	1228487	1.22849e+06	0.15	52822.7	0.1	36575.1	0.367574	0.306429	0
26	scaffold26_1228718	1228718	1.22872e+06	0.275	45435.9	0.3	31631.8	0.362139	0.293713	0
26	scaffold26_1286748	1286748	1.28675e+06	0.025	56687.8	0.075	36986.6	0.427005	0.445473	0
26	scaffold26_1286778	1286778	1.28678e+06	0	57414.2	0.175	28513.5	0.699914	1.08397	0
26	scaffold26_1299844	1299844	1.29984e+06	0.025	52666.2	0.275	21015.8	0.918697	1.59583	0
26	scaffold26_1300012	1300012	1.30001e+06	0.05	51130.9	0.375	18741.7	1.00364	1.79456	0
26	scaffold26_1300020	1300020	1.30002e+06	0.05	51130.9	0.375	18741.7	1.00364	1.79456	0
26	scaffold26_1300027	1300027	1.30003e+06	0.05	51130.9	0.375	18741.7	1.00364	1.79456	0
26	scaffold26_1300038	1300038	1.30004e+06	0.05	51130.9	0.375	18741.7	1.00364	1.79456	0
26	scaffold26_1300058	1300058	1.30006e+06	0.05	46957.3	0.05	17565.5	0.983303	1.74698	0
26	scaffold26_1300075	1300075	1.30008e+06	0.025	47349.3	0.35	17519.6	0.994234	1.77255	0
26	scaffold26_1302898	1302898	1.3029e+06	0.1	40144.5	0.3	16002.3	0.919754	1.5983	0
26	scaffold26_1302921	1302921	1.30292e+06	0.35	22775.6	0.1	13446.5	0.526971	0.679352	0
26	scaffold26_1302938	1302938	1.30294e+06	0.075	25101.1	0.05	14652	0.538336	0.705942	0
26	scaffold26_1303132	1303132	1.30313e+06	0.225	26672.2	0.425	14425.6	0.614618	0.88441	0
26	scaffold26_1303138	1303138	1.30314e+06	0.025	35424	0.1	23088.3	0.428065	0.447953	0
26	scaffold26_1303143	1303143	1.30314e+06	0	36913.9	0.1	27685.5	0.287679	0.119508	0
26	scaffold26_1318851	1318851	1.31885e+06	0.075	32520.2	0.025	31531.7	0.030869	-0.481322	0
26	scaffold26_1318875	1318875	1.31888e+06	0.075	32520.2	0.025	31531.7	0.030869	-0.481322	0
26	scaffold26_1318898	1318898	1.3189e+06	0.175	29255.3	0.1	29203.8	0.00176249	-0.549419	0
26	scaffold26_1395632	1395632	1.39563e+06	0.25	23086.6	0.15	25445.9	-0.0973033	-0.781192	0
26	scaffold26_1395649	1395649	1.39565e+06	0.475	13014.1	0.325	16934.5	-0.263321	-1.1696	0
26	scaffold26_1395757	1395757	1.39576e+06	0.25	13448.9	0.15	17400.7	-0.257617	-1.15626	0
26	scaffold26_1395836	1395836	1.39584e+06	0.25	11630.5	0.2	14776.1	-0.239381	-1.11359	0
26	scaffold26_1395837	1395837	1.39584e+06	0.25	13506	0.175	16669.3	-0.210437	-1.04588	0
26	scaffold26_1398423	1398423	1.39842e+06	0	16698.1	0.1	17179.9	-0.028441	-0.620082	0
26	scaffold26_1398690	1398690	1.39869e+06	0.125	16127.1	0.05	19291.1	-0.179145	-0.972668	0
26	scaffold26_1876888	1876888	1.87689e+06	0.275	26000.1	0.375	26138.8	-0.00531909	-0.565987	0
26	scaffold26_1877198	1877198	1.8772e+06	0.25	26566.8	0.375	26138.8	0.0162425	-0.515541	0
26	scaffold26_1971140	1971140	1.97114e+06	0.2	20677.6	0.025	29249.3	-0.346805	-1.36492	0
26	scaffold26_1971148	1971148	1.97115e+06	0	20711.1	0.125	24752.1	-0.178242	-0.970555	0
26	scaffold26_1971160	1971160	1.97116e+06	0.425	11679.9	0.075	21456.2	-0.608145	-1.97635	0
26	scaffold26_1971169	1971169	1.97117e+06	0	11791.5	0.1	17641.7	-0.40289	-1.49614	0
26	scaffold26_1971352	1971352	1.97135e+06	0	11791.5	0.1	17641.7	-0.40289	-1.49614	0
26	scaffold26_1971361	1971361	1.97136e+06	0.25	9630.08	0.325	9410.72	0.0230426	-0.499632	0
26	scaffold26_1971437	1971437	1.97144e+06	0	9644.7	0.1	9420.59	0.0235101	-0.498538	0
27	scaffold27_56355	56355	56355	0.05	48395.8	0.2	14366.4	1.21452	2.28793	1
27	scaffold27_56372	56372	56372	0.05	48395.8	0.2	14366.4	1.21452	2.28793	1
27	scaffold27_56388	56388	56388	0.05	48395.8	0.2	14366.4	1.21452	2.28793	1
27	scaffold27_56391	56391	56391	0.05	48395.8	0.2	14366.4	1.21452	2.28793	1
27	scaffold27_56408	56408	56408	0.025	48507.2	0.1	14725.1	1.19216	2.23562	1
27	scaffold27_56410	56410	56410	0.075	48530.4	0.375	15027	1.17234	2.18925	1
27	scaffold27_56421	56421	56421	0.05	50354.9	0.2	18866.2	0.981725	1.74329	0
27	scaffold27_56427	56427	56427	0.05	50354.9	0.225	18866.4	0.981715	1.74327	0
27	scaffold27_56428	56428	56428	0.05	50354.9	0.225	18866.4	0.981715	1.74327	0
